pincode,households
795008,24601
795009,9324
795010,24601
795015,7712
795101,13060
795102,10437
795103,13060
795104,7712
795106,7712
795107,7712
795112,7712
795113,9324
795114,24601
795115,9324
795116,9324
795117,14743
795118,7712
795122,7712
795124,13063
795126,13063
795127,10437
795128,14743
795129,7712
795130,13060
795131,10437
795132,9324
795133,13063
795134,13063
795135,13060
795136,9324
795138,13060
795139,14743
795140,9324
795142,13269
795144,13269
795145,13269
795146,9324
795148,13060
795149,13060
795150,7712
796001,5856
796004,5856
796005,5856
796007,5856
796008,5856
796009,5856
796012,5856
796014,5856
796017,5856
796070,5856
796081,4514
796082,4514
796091,4514
796101,4514
796111,5856
796161,5856
796181,3526
796184,3526
796186,3526
796190,5856
796261,5856
796290,6814
796310,6814
796320,6814
796321,6814
796370,3526
796421,5856
796571,6700
796691,6700
796701,6700
796751,6700
796770,6700
796891,25531
796901,12253
797001,8387
797002,8387
797003,8387
797004,8387
797099,18069
797101,17749
797102,7100
797103,10320
797104,7100
797105,8387
797106,10320
797107,7100
797108,7100
797109,8387
797110,17749
797111,18069
797112,10320
797113,10320
797114,7100
797115,10320
797116,10320
797117,10320
797118,10320
797120,8387
798601,5999
798602,14109
798603,14109
798604,5999
798611,16094
798612,30058
798613,5999
798614,5999
798615,5999
798616,30058
798618,5999
798621,14109
798622,14109
798623,5999
798625,10998
798626,30058
799001,6878
799002,6878
799003,6878
799004,6878
799005,6878
799006,6878
799007,6878
799008,6878
799009,6878
799010,6878
799012,6878
799013,5238
799014,6878
799015,5238
799022,6878
799035,6878
799045,6878
799046,6878
799101,5238
799102,6878
799103,6878
799104,5238
799105,5238
799114,5238
799115,6878
799120,5238
799125,5238
799130,6878
799131,6878
799141,5238
799142,5238
799143,5238
799144,5238
799145,5238
799150,5238
799153,5238
799155,5238
799156,5238
799157,5238
799201,6878
799202,6878
799203,6878
799204,9130
799205,6878
799207,6878
799210,6878
799211,6878
799212,6878
799250,4521
799251,4521
799253,4521
799254,4521
799256,4521
799260,4521
799261,4521
799262,4521
799263,4521
799264,4521
799266,4521
799269,4521
799270,4521
799271,4521
799273,9130
799275,9130
799277,4521
799278,9130
799279,4521
799280,4521
799281,4521
799284,9130
799285,9130
799286,9130
799287,9130
799288,4521
799289,9130
799290,4521
800001,26145
800002,26145
800003,26145
800004,26145
800006,26145
800007,26145
800008,26145
800009,26145
800010,26145
800011,26145
800012,26145
800013,26145
800014,26145
800016,26145
800020,26145
800024,26145
800025,26145
800026,26145
800027,26145
801102,26145
801103,26145
801104,26145
801105,26145
801108,26145
801109,26145
801110,26145
801111,26145
801112,26145
801113,26145
801301,24978
801302,24978
801303,24978
801304,24978
801305,24978
801306,24978
801307,24978
801503,26145
801505,26145
802101,14278
802102,14278
802103,14278
802111,14278
802112,14278
802113,14278
802114,14278
802115,14278
802116,14278
802117,14278
802118,14278
802119,14278
802120,14278
802122,14278
802123,14278
802125,14278
802126,14278
802127,14278
802128,14278
802129,14278
802130,14278
802131,14278
802132,26145
802133,14278
802134,14278
802135,14278
802136,14278
802152,16426
802154,16426
802155,16426
802156,16426
802157,16426
802158,16426
802159,16426
802160,16426
802161,16426
802162,16426
802163,16426
802164,16426
802165,16426
802166,16426
802183,16426
802201,16426
802202,16426
802203,16426
802204,16426
802205,16426
802206,16426
802207,16426
802208,16426
802209,16426
802210,16426
802211,20188
802212,20188
802213,20188
802214,20188
802215,20188
802216,20188
802217,20188
802218,20188
802219,20188
802220,20188
802221,20188
802222,16426
802223,16426
802226,20188
802301,16426
802302,16426
802311,16426
802312,16426
802313,16426
802314,16426
802316,16426
802351,16426
802352,16426
803101,24978
803107,24978
803108,24978
803109,20951
803110,24978
803111,24978
803113,24978
803114,24978
803115,24978
803116,24978
803117,24978
803118,24978
803119,24978
803120,24978
803121,24978
803201,26145
803202,26145
803203,26145
803211,26145
803212,26145
803213,26145
803214,26145
803215,24978
803216,24978
803221,26145
803301,26145
803302,26145
803303,26145
803306,26145
803307,26145
804401,152357
804402,25292
804403,25292
804404,25292
804405,17456
804406,17456
804407,17456
804408,17456
804417,17456
804418,17456
804419,25292
804420,17456
804421,25292
804422,17456
804423,25292
804424,17456
804425,17456
804426,17456
804427,17456
804428,25292
804429,17456
804432,17456
804435,25292
804451,26145
804452,26145
804453,26145
804454,26145
805101,20951
805102,20951
805103,20951
805104,20951
805105,24978
805106,20951
805107,20951
805108,20951
805109,20951
805110,20951
805111,20951
805112,20951
805121,20951
805122,20951
805123,20951
805124,20951
805125,20951
805126,20951
805127,20951
805128,25292
805129,20951
805130,20951
805131,25292
805132,20951
805141,20951
811101,27606
811102,27606
811103,27606
811104,24978
811105,27606
811106,31078
811107,31078
811112,31078
811201,32827
811202,32827
811211,32827
811212,32827
811213,32827
811214,32827
811301,34705
811302,31078
811303,34705
811304,27606
811305,34705
811307,34705
811308,34705
811309,31078
811310,31078
811311,31078
811312,34705
811313,34705
811314,34705
811315,34705
811316,34705
811317,34705
812001,29963
812002,29963
812003,29963
812004,29963
812005,29963
812006,29963
813101,36763
813102,36763
813103,36763
813104,36763
813105,29963
813106,36763
813107,36763
813108,29963
813109,36763
813110,36763
813201,32827
813202,36763
813203,29963
813204,29963
813205,29963
813206,29963
813207,36763
813208,31676
813209,29963
813210,29963
813211,36763
813212,32827
813213,29963
813214,29963
813221,32827
813222,29963
814101,16894
814102,16894
814103,16894
814110,16894
814111,39096
814112,27027
814113,27027
814114,27027
814116,27027
814118,16894
814119,16894
814120,16894
814131,36763
814133,31676
814141,16894
814142,27027
814143,27027
814144,16894
814145,16894
814146,16894
814147,31676
814148,16894
814149,27027
814150,27027
814151,16894
814152,27027
814153,31676
814154,31676
814155,31676
814156,31676
814157,27027
814158,16894
814160,31676
814165,31676
814166,28631
814167,16894
815315,18087
815351,28631
815352,28631
815353,27027
815354,28631
815355,28631
815357,27027
815359,28631
816101,25001
816102,25001
816103,16894
816104,39096
816105,25001
816106,39096
816107,39096
816108,25001
816109,25001
816110,25001
816115,25001
816116,25001
816117,39096
816118,16894
816120,25001
816129,25001
821101,26145
821102,26145
821103,26145
821104,22321
821105,26145
821106,26145
821107,22321
821108,26145
821109,26145
821110,26145
821111,22321
821112,22321
821113,22321
821115,22321
821301,22321
821302,22321
821303,22321
821304,22321
821305,22321
821306,22321
821307,22321
821308,22321
821309,22321
821310,22321
821311,22321
821312,22321
822111,22536
822112,31942
822114,31942
822119,22536
822123,18087
822124,31942
822125,31942
822128,31942
822129,31942
822132,31942
822133,31942
822134,31942
823001,27965
823002,27965
823003,27965
823004,27965
823311,27965
824116,27965
824118,27965
824201,27965
824205,27965
824206,27965
824207,27965
824209,27965
824210,27965
824211,27965
824217,27965
824219,27965
824220,27965
824221,27965
824231,27965
824232,27965
824233,27965
824234,27965
824235,27965
824236,27965
824237,27965
825101,7642
825102,14459
825103,32370
825314,7642
825315,14459
825316,7642
825321,32370
825325,7642
825326,7642
825330,7642
825401,32370
825402,377064
825403,32370
825404,32370
825408,32370
826004,12408
827001,14459
827003,14459
827004,14459
827006,14459
827009,14459
827010,14459
827012,14459
827013,14459
827014,14459
827302,14459
828101,12408
828103,12408
828104,12408
828106,12408
828107,12408
828108,12408
828109,12408
828110,12408
828111,12408
828112,12408
828113,12408
828114,12408
828115,12408
828116,12408
828117,12408
828119,12408
828120,12408
828121,12408
828122,12408
828123,12408
828124,12408
828125,12408
828126,12408
828128,12408
828129,12408
828130,12408
828131,12408
828132,12408
828133,12408
828134,14459
828135,12408
828201,12408
828202,12408
828203,12408
828204,12408
828205,12408
828206,12408
828207,12408
828301,12408
828302,14459
828303,12408
828304,12408
828305,12408
828306,12408
828307,12408
828309,12408
828401,12408
828402,12408
828403,14459
828404,14459
829101,7642
829102,7642
829103,7642
829104,14459
829105,7642
829106,7642
829107,14459
829108,7642
829109,7642
829110,7642
829111,14459
829112,14459
829113,14459
829114,14459
829116,14459
829117,7642
829118,7642
829119,7642
829121,14459
829122,7642
829123,14459
829125,7642
829126,7642
829127,14459
829128,14459
829129,7642
829130,7642
829132,14459
829133,7642
829134,7642
829135,7642
829143,7642
829144,14459
829149,14459
829150,7642
829201,32370
829202,22536
829203,22536
829204,22536
829205,18087
829206,22536
829207,22536
829208,18087
829209,18087
829210,18087
829301,14459
831001,18446
831002,18446
831003,18446
831004,18446
831005,18446
831006,18446
831007,18446
831009,18446
831011,18446
831012,18446
831015,18446
831016,18446
831017,18446
831019,18446
831020,18446
832101,18446
832102,18446
832103,18446
832104,18446
832105,18446
832107,18446
832111,18446
832112,18446
832301,18446
832302,18446
832303,18446
832304,18446
833219,231187
834001,18087
834002,18087
834003,18087
834004,18087
834005,18087
834006,18087
834008,18087
834009,18087
834010,18087
834011,18087
835101,18087
835102,18087
835103,18087
835201,18628
835202,18087
835203,22297
835204,18087
835205,18087
835206,22297
835207,22297
835208,22297
835209,18087
835210,18087
835211,18628
835212,18628
835213,33459
835214,18087
835215,18087
835216,18087
835217,18087
835218,33459
835219,18087
835220,22297
835221,18087
835222,18087
835223,18628
835225,18087
835226,18628
835227,18087
835228,18628
835229,22297
835230,22297
835231,22297
835232,22297
835233,22297
835234,18087
835235,18628
835301,18087
835302,33459
835303,18087
835325,18087
841101,17858
841201,17858
841202,17858
841203,21216
841204,17858
841205,17858
841206,17858
841207,17858
841208,17858
841209,17858
841210,21216
841211,17858
841212,17858
841213,17858
841214,17858
841215,17858
841216,17858
841217,17858
841218,17858
841219,17858
841220,17858
841221,17858
841222,17858
841223,17858
841224,17858
841225,17858
841226,21216
841227,21216
841231,21216
841232,21216
841233,21216
841234,21216
841235,21216
841236,21216
841237,21216
841238,21216
841239,21216
841240,21216
841241,21216
841242,21216
841243,21216
841244,21216
841245,21216
841286,21216
841287,21216
841301,17858
841302,17858
841305,17858
841311,17858
841312,17858
841313,17858
841316,17858
841401,17858
841402,17858
841403,17858
841404,21216
841405,29268
841406,21216
841407,29268
841408,21216
841409,29268
841410,17858
841411,17858
841412,17858
841413,29268
841414,17858
841415,17858
841416,21216
841417,17858
841418,17858
841419,17858
841420,29268
841421,17858
841422,17858
841423,29268
841424,17858
841425,29268
841426,29268
841427,29268
841428,29268
841434,21216
841435,21216
841436,29268
841437,29268
841438,29268
841439,21216
841440,29268
841441,29268
841442,17858
841443,17858
841446,21216
841460,17858
841501,29268
841502,21216
841503,29268
841504,21216
841505,29268
841506,21216
841507,21216
841508,29268
841509,21216
842001,28076
842002,28076
842003,28076
842004,28076
842005,28076
843101,28076
843102,28076
843103,28076
843104,28076
843105,28076
843106,28076
843107,28076
843108,28076
843109,28076
843110,25326
843111,28076
843112,28076
843113,28076
843114,25326
843115,28076
843117,28076
843118,28076
843119,28076
843120,28076
843121,28076
843122,28076
843123,28076
843124,28076
843125,28076
843126,28076
843127,28076
843128,28076
843129,28076
843130,28076
843301,30975
843302,30975
843311,30975
843312,28076
843313,30975
843314,30975
843315,30975
843316,30975
843317,30975
843318,30975
843319,30975
843320,30975
843321,28076
843322,30975
843323,30975
843324,30975
843325,30975
843326,30975
843327,30975
843328,30975
843329,142808
843330,30975
843331,30975
843332,30975
843333,30975
843334,30975
843360,30975
844101,25326
844102,25326
844103,25326
844111,25326
844112,25326
844113,25326
844114,25326
844115,25326
844116,25326
844117,25326
844118,25326
844119,25326
844120,28076
844121,25326
844122,25326
844123,25326
844124,25326
844125,25326
844126,25326
844127,28076
844128,25326
844501,25326
844502,25326
844503,25326
844504,25326
844505,25326
844506,25326
844507,25326
844508,25326
844509,25326
845301,29078
845302,29078
845303,29078
845304,29078
845305,29078
845315,29078
845401,29078
845406,29078
845411,29078
845412,29078
845413,29078
845414,29078
845415,29078
845416,29078
845417,29078
845418,29078
845419,29078
845420,29078
845422,29078
845423,29078
845424,29078
845425,29078
845426,29078
845427,29078
845428,29078
845429,29078
845430,29078
845431,29078
845432,29078
845433,29078
845434,29078
845435,29078
845436,29078
845437,29078
845440,29078
845456,29078
845457,29078
845458,29078
846001,23043
846002,23043
846003,23043
846004,23043
846005,23043
846006,23043
846007,23043
846009,23043
847101,23043
847102,27029
847103,23043
847104,23043
847105,23043
847106,23043
847107,28076
847108,27029
847109,27029
847115,23043
847121,23043
847122,23043
847123,23043
847201,23043
847203,23043
847204,23043
847211,27029
847212,27029
847213,27029
847214,27029
847215,27029
847222,27029
847223,27029
847224,27029
847225,27029
847226,27029
847227,27029
847228,27029
847229,27029
847230,27029
847231,27029
847232,27029
847233,23043
847234,27029
847235,27029
847236,27029
847238,27029
847239,23043
847240,27029
847301,23043
847302,23043
847303,23043
847304,23043
847305,27029
847306,23043
847307,23043
847308,27029
847337,23043
847401,27029
847402,27029
847403,27029
847404,27029
847405,23043
847407,23043
847408,27029
847409,27029
847410,27029
847411,27029
847421,27029
847422,23043
847423,23043
847424,27029
847427,23043
847428,23043
847429,23043
847451,25497
847452,25497
848101,27204
848102,27204
848113,27204
848114,27204
848115,27204
848117,27204
848121,27204
848122,27204
848125,27204
848127,27204
848129,27204
848130,27204
848131,27204
848132,27204
848133,27204
848134,27204
848160,27204
848201,23787
848202,23787
848203,30029
848204,23787
848205,27204
848206,27204
848207,27204
848208,27204
848209,27204
848210,27204
848211,27204
848213,23043
848216,27204
848236,27204
848301,27204
848302,27204
848501,27204
848502,27204
848503,27204
848504,27204
848505,27204
848506,27204
851101,23787
851111,23787
851112,23787
851113,23787
851114,23787
851115,23787
851116,23787
851117,23787
851118,23787
851120,23787
851126,23787
851127,23787
851128,23787
851129,23787
851130,23787
851131,23787
851132,23787
851133,23787
851134,23787
851135,23787
851201,30029
851202,30029
851203,30029
851204,30029
851205,30029
851210,23787
851211,23787
851212,30029
851213,30029
851214,30029
851215,30029
851216,30029
851217,23787
851218,23787
852101,33355
852105,25497
852106,31724
852107,31724
852108,25497
852109,25497
852110,25497
852111,25497
852112,33355
852113,33355
852114,33355
852115,33355
852116,33355
852121,33355
852122,33355
852123,31724
852124,31724
852125,25497
852126,31724
852127,31724
852128,33355
852129,31724
852130,25497
852131,25497
852132,33355
852137,25497
852138,25497
852139,25497
852161,30029
852201,31724
852202,31724
852212,31724
852213,33355
852214,25497
852215,25497
852216,31724
852217,31724
852218,25497
852219,33355
852220,33355
852221,31724
853201,29963
853202,29963
853203,29963
853204,29963
853205,29963
854101,35105
854102,37450
854103,35105
854104,35105
854105,35105
854106,35105
854107,35105
854108,35105
854109,35105
854112,35105
854113,35105
854114,35105
854115,35105
854116,35105
854117,35105
854201,37450
854202,37450
854203,37450
854204,37450
854205,37450
854301,37450
854302,37450
854303,37450
854304,37450
854305,37450
854306,37450
854311,55458
854312,55458
854315,37450
854316,37450
854317,35105
854318,55458
854325,37450
854326,37450
854327,37450
854328,55458
854329,55458
854330,37450
854331,55458
854332,55458
854333,55458
854334,55458
854335,55458
854336,55458
854337,37450
854338,25497
854339,25497
854340,25497
855101,52514
855102,35105
