pincode,state,district,psu_branch_count
506367,TELANGANA,SIDDIPET,1
508201,TELANGANA,SURYAPET,6
508204,TELANGANA,SURYAPET,8
508206,TELANGANA,SURYAPET,20
508212,TELANGANA,SURYAPET,2
508213,TELANGANA,SURYAPET,28
508218,TELANGANA,SURYAPET,5
508221,TELANGANA,SURYAPET,4
508222,TELANGANA,SURYAPET,1
508223,TELANGANA,SURYAPET,4
508225,TELANGANA,SURYAPET,1
508233,TELANGANA,SURYAPET,5
508234,TELANGANA,SURYAPET,2
508238,TELANGANA,SURYAPET,2
508246,TELANGANA,SURYAPET,6
508279,TELANGANA,SURYAPET,1
508280,TELANGANA,SURYAPET,3
508376,TELANGANA,SURYAPET,1
501101,TELANGANA,VIKARABAD,11
501106,TELANGANA,VIKARABAD,3
501111,TELANGANA,VIKARABAD,2
501121,TELANGANA,VIKARABAD,1
501141,TELANGANA,VIKARABAD,9
501142,TELANGANA,VIKARABAD,1
501143,TELANGANA,VIKARABAD,1
501144,TELANGANA,VIKARABAD,3
501156,TELANGANA,VIKARABAD,1
501157,TELANGANA,VIKARABAD,1
501158,TELANGANA,VIKARABAD,1
501202,TELANGANA,VIKARABAD,4
501501,TELANGANA,VIKARABAD,5
501502,TELANGANA,VIKARABAD,1
509335,TELANGANA,VIKARABAD,1
509338,TELANGANA,VIKARABAD,3
509350,TELANGANA,VIKARABAD,1
509103,TELANGANA,WANAPARTHY,17
509104,TELANGANA,WANAPARTHY,3
509110,TELANGANA,WANAPARTHY,1
509120,TELANGANA,WANAPARTHY,3
509131,TELANGANA,WANAPARTHY,1
509206,TELANGANA,WANAPARTHY,3
509235,TELANGANA,WANAPARTHY,1
509380,TELANGANA,WANAPARTHY,4
509381,TELANGANA,WANAPARTHY,2
506002,TELANGANA,WARANGAL,30
506005,TELANGANA,WARANGAL,4
506007,TELANGANA,WARANGAL,3
506069,TELANGANA,WARANGAL,1
506122,TELANGANA,WARANGAL,2
506132,TELANGANA,WARANGAL,7
506166,TELANGANA,WARANGAL,1
506313,TELANGANA,WARANGAL,4
506314,TELANGANA,WARANGAL,2
506330,TELANGANA,WARANGAL,5
506331,TELANGANA,WARANGAL,3
506332,TELANGANA,WARANGAL,1
506353,TELANGANA,WARANGAL,1
506365,TELANGANA,WARANGAL,2
508101,TELANGANA,YADADRI BHUVANAGIRI,2
508102,TELANGANA,YADADRI BHUVANAGIRI,1
508105,TELANGANA,YADADRI BHUVANAGIRI,2
508111,TELANGANA,YADADRI BHUVANAGIRI,1
508112,TELANGANA,YADADRI BHUVANAGIRI,4
508113,TELANGANA,YADADRI BHUVANAGIRI,4
508115,TELANGANA,YADADRI BHUVANAGIRI,6
508116,TELANGANA,YADADRI BHUVANAGIRI,9
508126,TELANGANA,YADADRI BHUVANAGIRI,6
508252,TELANGANA,YADADRI BHUVANAGIRI,9
508253,TELANGANA,YADADRI BHUVANAGIRI,2
508277,TELANGANA,YADADRI BHUVANAGIRI,3
508284,TELANGANA,YADADRI BHUVANAGIRI,4
508286,TELANGANA,YADADRI BHUVANAGIRI,1
799266,TRIPURA,DHALAI,1
799273,TRIPURA,DHALAI,2
799275,TRIPURA,DHALAI,5
799284,TRIPURA,DHALAI,3
799285,TRIPURA,DHALAI,3
799286,TRIPURA,DHALAI,2
799287,TRIPURA,DHALAI,1
799289,TRIPURA,DHALAI,6
799013,TRIPURA,GOMATI,2
799101,TRIPURA,GOMATI,4
799104,TRIPURA,GOMATI,3
799105,TRIPURA,GOMATI,3
799114,TRIPURA,GOMATI,2
799116,TRIPURA,GOMATI,3
799120,TRIPURA,GOMATI,11
799203,TRIPURA,KHOWAI,2
799205,TRIPURA,KHOWAI,6
799207,TRIPURA,KHOWAI,1
799250,TRIPURA,NORTH TRIPURA,9
799253,TRIPURA,NORTH TRIPURA,3
799256,TRIPURA,NORTH TRIPURA,1
799260,TRIPURA,NORTH TRIPURA,2
799261,TRIPURA,NORTH TRIPURA,1
799262,TRIPURA,NORTH TRIPURA,1
799269,TRIPURA,NORTH TRIPURA,1
799270,TRIPURA,NORTH TRIPURA,4
799271,TRIPURA,NORTH TRIPURA,1
799277,TRIPURA,NORTH TRIPURA,5
799011,TRIPURA,SEPAHIJALA,1
799103,TRIPURA,SEPAHIJALA,3
799106,TRIPURA,SEPAHIJALA,1
799115,TRIPURA,SEPAHIJALA,5
799131,TRIPURA,SEPAHIJALA,3
799132,TRIPURA,SEPAHIJALA,1
799139,TRIPURA,SEPAHIJALA,1
799125,TRIPURA,SOUTH TRIPURA,1
799141,TRIPURA,SOUTH TRIPURA,1
799143,TRIPURA,SOUTH TRIPURA,3
799144,TRIPURA,SOUTH TRIPURA,5
799145,TRIPURA,SOUTH TRIPURA,3
799150,TRIPURA,SOUTH TRIPURA,1
799153,TRIPURA,SOUTH TRIPURA,1
799155,TRIPURA,SOUTH TRIPURA,7
799156,TRIPURA,SOUTH TRIPURA,3
799157,TRIPURA,SOUTH TRIPURA,1
799263,TRIPURA,UNAKOTI,2
799264,TRIPURA,UNAKOTI,6
799279,TRIPURA,UNAKOTI,1
799001,TRIPURA,WEST TRIPURA,45
799002,TRIPURA,WEST TRIPURA,3
799003,TRIPURA,WEST TRIPURA,6
799004,TRIPURA,WEST TRIPURA,6
799006,TRIPURA,WEST TRIPURA,10
799007,TRIPURA,WEST TRIPURA,3
799008,TRIPURA,WEST TRIPURA,6
799009,TRIPURA,WEST TRIPURA,2
799010,TRIPURA,WEST TRIPURA,2
799012,TRIPURA,WEST TRIPURA,3
799014,TRIPURA,WEST TRIPURA,3
799015,TRIPURA,WEST TRIPURA,1
799022,TRIPURA,WEST TRIPURA,1
799035,TRIPURA,WEST TRIPURA,3
799045,TRIPURA,WEST TRIPURA,5
799055,TRIPURA,WEST TRIPURA,1
799102,TRIPURA,WEST TRIPURA,5
799130,TRIPURA,WEST TRIPURA,1
799201,TRIPURA,WEST TRIPURA,5
799202,TRIPURA,WEST TRIPURA,2
799210,TRIPURA,WEST TRIPURA,2
799211,TRIPURA,WEST TRIPURA,4
799212,TRIPURA,WEST TRIPURA,1
990001,TRIPURA,WEST TRIPURA,1
220001,UTTAR PRADESH,AGRA,1
282001,UTTAR PRADESH,AGRA,64
282002,UTTAR PRADESH,AGRA,45
282003,UTTAR PRADESH,AGRA,15
282004,UTTAR PRADESH,AGRA,23
282005,UTTAR PRADESH,AGRA,28
282006,UTTAR PRADESH,AGRA,20
282007,UTTAR PRADESH,AGRA,40
282008,UTTAR PRADESH,AGRA,2
282009,UTTAR PRADESH,AGRA,4
282010,UTTAR PRADESH,AGRA,15
283001,UTTAR PRADESH,AGRA,1
283002,UTTAR PRADESH,AGRA,1
283101,UTTAR PRADESH,AGRA,3
283102,UTTAR PRADESH,AGRA,8
283104,UTTAR PRADESH,AGRA,4
283105,UTTAR PRADESH,AGRA,7
283110,UTTAR PRADESH,AGRA,7
283111,UTTAR PRADESH,AGRA,10
283112,UTTAR PRADESH,AGRA,4
283113,UTTAR PRADESH,AGRA,2
283114,UTTAR PRADESH,AGRA,3
283115,UTTAR PRADESH,AGRA,4
283119,UTTAR PRADESH,AGRA,3
283121,UTTAR PRADESH,AGRA,4
283122,UTTAR PRADESH,AGRA,6
283123,UTTAR PRADESH,AGRA,6
283124,UTTAR PRADESH,AGRA,7
283125,UTTAR PRADESH,AGRA,11
283126,UTTAR PRADESH,AGRA,6
283201,UTTAR PRADESH,AGRA,6
283202,UTTAR PRADESH,AGRA,6
828005,UTTAR PRADESH,AGRA,1
202001,UTTAR PRADESH,ALIGARH,82
202002,UTTAR PRADESH,ALIGARH,10
202121,UTTAR PRADESH,ALIGARH,3
202122,UTTAR PRADESH,ALIGARH,5
202123,UTTAR PRADESH,ALIGARH,4
202124,UTTAR PRADESH,ALIGARH,6
202125,UTTAR PRADESH,ALIGARH,6
202126,UTTAR PRADESH,ALIGARH,5
202127,UTTAR PRADESH,ALIGARH,3
202128,UTTAR PRADESH,ALIGARH,2
202129,UTTAR PRADESH,ALIGARH,4
202130,UTTAR PRADESH,ALIGARH,6
202131,UTTAR PRADESH,ALIGARH,2
202132,UTTAR PRADESH,ALIGARH,1
202134,UTTAR PRADESH,ALIGARH,2
202135,UTTAR PRADESH,ALIGARH,1
202136,UTTAR PRADESH,ALIGARH,5
202137,UTTAR PRADESH,ALIGARH,5
202138,UTTAR PRADESH,ALIGARH,8
202140,UTTAR PRADESH,ALIGARH,1
202141,UTTAR PRADESH,ALIGARH,1
202145,UTTAR PRADESH,ALIGARH,2
202155,UTTAR PRADESH,ALIGARH,2
202165,UTTAR PRADESH,ALIGARH,6
202170,UTTAR PRADESH,ALIGARH,2
202280,UTTAR PRADESH,ALIGARH,6
202281,UTTAR PRADESH,ALIGARH,1
202282,UTTAR PRADESH,ALIGARH,3
202404,UTTAR PRADESH,ALIGARH,1
224112,UTTAR PRADESH,AMBEDKAR NAGAR,1
224122,UTTAR PRADESH,AMBEDKAR NAGAR,19
224125,UTTAR PRADESH,AMBEDKAR NAGAR,1
224129,UTTAR PRADESH,AMBEDKAR NAGAR,4
224132,UTTAR PRADESH,AMBEDKAR NAGAR,2
224137,UTTAR PRADESH,AMBEDKAR NAGAR,2
224139,UTTAR PRADESH,AMBEDKAR NAGAR,5
224143,UTTAR PRADESH,AMBEDKAR NAGAR,3
224145,UTTAR PRADESH,AMBEDKAR NAGAR,4
224146,UTTAR PRADESH,AMBEDKAR NAGAR,2
224147,UTTAR PRADESH,AMBEDKAR NAGAR,3
224149,UTTAR PRADESH,AMBEDKAR NAGAR,5
224151,UTTAR PRADESH,AMBEDKAR NAGAR,2
224152,UTTAR PRADESH,AMBEDKAR NAGAR,1
224155,UTTAR PRADESH,AMBEDKAR NAGAR,2
224159,UTTAR PRADESH,AMBEDKAR NAGAR,4
224168,UTTAR PRADESH,AMBEDKAR NAGAR,2
224176,UTTAR PRADESH,AMBEDKAR NAGAR,3
224181,UTTAR PRADESH,AMBEDKAR NAGAR,4
224186,UTTAR PRADESH,AMBEDKAR NAGAR,4
224190,UTTAR PRADESH,AMBEDKAR NAGAR,13
224195,UTTAR PRADESH,AMBEDKAR NAGAR,1
224210,UTTAR PRADESH,AMBEDKAR NAGAR,4
224227,UTTAR PRADESH,AMBEDKAR NAGAR,4
224230,UTTAR PRADESH,AMBEDKAR NAGAR,1
224231,UTTAR PRADESH,AMBEDKAR NAGAR,1
224234,UTTAR PRADESH,AMBEDKAR NAGAR,3
224238,UTTAR PRADESH,AMBEDKAR NAGAR,2
225151,UTTAR PRADESH,AMBEDKAR NAGAR,1
227405,UTTAR PRADESH,AMETHI,13
227406,UTTAR PRADESH,AMETHI,2
227407,UTTAR PRADESH,AMETHI,1
227409,UTTAR PRADESH,AMETHI,12
227411,UTTAR PRADESH,AMETHI,1
227412,UTTAR PRADESH,AMETHI,3
227413,UTTAR PRADESH,AMETHI,1
227801,UTTAR PRADESH,AMETHI,2
227809,UTTAR PRADESH,AMETHI,10
227811,UTTAR PRADESH,AMETHI,5
227812,UTTAR PRADESH,AMETHI,1
227813,UTTAR PRADESH,AMETHI,10
227814,UTTAR PRADESH,AMETHI,2
227815,UTTAR PRADESH,AMETHI,3
227816,UTTAR PRADESH,AMETHI,7
227817,UTTAR PRADESH,AMETHI,4
228159,UTTAR PRADESH,AMETHI,7
229135,UTTAR PRADESH,AMETHI,5
229302,UTTAR PRADESH,AMETHI,2
229304,UTTAR PRADESH,AMETHI,3
229305,UTTAR PRADESH,AMETHI,6
229309,UTTAR PRADESH,AMETHI,5
229801,UTTAR PRADESH,AMETHI,2
229802,UTTAR PRADESH,AMETHI,1
247412,UTTAR PRADESH,AMETHI,1
222441,UTTAR PRADESH,AMROHA,1
244221,UTTAR PRADESH,AMROHA,23
244222,UTTAR PRADESH,AMROHA,7
244223,UTTAR PRADESH,AMROHA,1
244225,UTTAR PRADESH,AMROHA,2
244231,UTTAR PRADESH,AMROHA,6
244235,UTTAR PRADESH,AMROHA,10
244241,UTTAR PRADESH,AMROHA,7
244242,UTTAR PRADESH,AMROHA,2
244251,UTTAR PRADESH,AMROHA,3
244255,UTTAR PRADESH,AMROHA,3
206121,UTTAR PRADESH,AURAIYA,6
206122,UTTAR PRADESH,AURAIYA,23
206128,UTTAR PRADESH,AURAIYA,3
206129,UTTAR PRADESH,AURAIYA,2
206241,UTTAR PRADESH,AURAIYA,6
206243,UTTAR PRADESH,AURAIYA,5
206244,UTTAR PRADESH,AURAIYA,11
206246,UTTAR PRADESH,AURAIYA,2
206247,UTTAR PRADESH,AURAIYA,4
206248,UTTAR PRADESH,AURAIYA,2
206251,UTTAR PRADESH,AURAIYA,1
206252,UTTAR PRADESH,AURAIYA,1
206255,UTTAR PRADESH,AURAIYA,1
206841,UTTAR PRADESH,AURAIYA,1
224001,UTTAR PRADESH,AYODHYA,55
224091,UTTAR PRADESH,AYODHYA,1
224116,UTTAR PRADESH,AYODHYA,1
224117,UTTAR PRADESH,AYODHYA,2
224119,UTTAR PRADESH,AYODHYA,2
224120,UTTAR PRADESH,AYODHYA,7
224121,UTTAR PRADESH,AYODHYA,1
224123,UTTAR PRADESH,AYODHYA,16
224126,UTTAR PRADESH,AYODHYA,2
224127,UTTAR PRADESH,AYODHYA,2
224133,UTTAR PRADESH,AYODHYA,1
224135,UTTAR PRADESH,AYODHYA,5
224141,UTTAR PRADESH,AYODHYA,7
224158,UTTAR PRADESH,AYODHYA,1
224161,UTTAR PRADESH,AYODHYA,3
224164,UTTAR PRADESH,AYODHYA,5
224171,UTTAR PRADESH,AYODHYA,3
224172,UTTAR PRADESH,AYODHYA,1
224184,UTTAR PRADESH,AYODHYA,1
224188,UTTAR PRADESH,AYODHYA,5
224201,UTTAR PRADESH,AYODHYA,3
224202,UTTAR PRADESH,AYODHYA,1
224203,UTTAR PRADESH,AYODHYA,4
224204,UTTAR PRADESH,AYODHYA,4
224205,UTTAR PRADESH,AYODHYA,2
224206,UTTAR PRADESH,AYODHYA,1
224208,UTTAR PRADESH,AYODHYA,1
224209,UTTAR PRADESH,AYODHYA,3
224225,UTTAR PRADESH,AYODHYA,1
224228,UTTAR PRADESH,AYODHYA,2
224229,UTTAR PRADESH,AYODHYA,3
224284,UTTAR PRADESH,AYODHYA,1
224302,UTTAR PRADESH,AYODHYA,1
225402,UTTAR PRADESH,AYODHYA,2
225411,UTTAR PRADESH,AYODHYA,4
227161,UTTAR PRADESH,AYODHYA,1
223221,UTTAR PRADESH,AZAMGARH,6
223222,UTTAR PRADESH,AZAMGARH,3
223223,UTTAR PRADESH,AZAMGARH,6
223224,UTTAR PRADESH,AZAMGARH,7
223225,UTTAR PRADESH,AZAMGARH,1
223226,UTTAR PRADESH,AZAMGARH,2
223227,UTTAR PRADESH,AZAMGARH,2
276001,UTTAR PRADESH,AZAMGARH,41
276104,UTTAR PRADESH,AZAMGARH,1
276121,UTTAR PRADESH,AZAMGARH,10
276122,UTTAR PRADESH,AZAMGARH,2
276123,UTTAR PRADESH,AZAMGARH,5
276124,UTTAR PRADESH,AZAMGARH,1
276125,UTTAR PRADESH,AZAMGARH,2
276126,UTTAR PRADESH,AZAMGARH,2
276127,UTTAR PRADESH,AZAMGARH,2
276128,UTTAR PRADESH,AZAMGARH,3
276131,UTTAR PRADESH,AZAMGARH,5
276135,UTTAR PRADESH,AZAMGARH,3
276136,UTTAR PRADESH,AZAMGARH,2
276137,UTTAR PRADESH,AZAMGARH,1
276138,UTTAR PRADESH,AZAMGARH,2
276139,UTTAR PRADESH,AZAMGARH,2
276140,UTTAR PRADESH,AZAMGARH,3
276141,UTTAR PRADESH,AZAMGARH,5
276142,UTTAR PRADESH,AZAMGARH,3
276201,UTTAR PRADESH,AZAMGARH,7
276202,UTTAR PRADESH,AZAMGARH,8
276203,UTTAR PRADESH,AZAMGARH,3
276204,UTTAR PRADESH,AZAMGARH,6
276205,UTTAR PRADESH,AZAMGARH,5
276206,UTTAR PRADESH,AZAMGARH,4
276207,UTTAR PRADESH,AZAMGARH,6
276208,UTTAR PRADESH,AZAMGARH,4
276216,UTTAR PRADESH,AZAMGARH,1
276288,UTTAR PRADESH,AZAMGARH,1
276301,UTTAR PRADESH,AZAMGARH,3
276302,UTTAR PRADESH,AZAMGARH,4
276303,UTTAR PRADESH,AZAMGARH,4
276304,UTTAR PRADESH,AZAMGARH,3
276305,UTTAR PRADESH,AZAMGARH,7
276401,UTTAR PRADESH,AZAMGARH,1
276404,UTTAR PRADESH,AZAMGARH,8
276406,UTTAR PRADESH,AZAMGARH,1
201101,UTTAR PRADESH,BAGHPAT,2
250101,UTTAR PRADESH,BAGHPAT,10
250345,UTTAR PRADESH,BAGHPAT,10
250601,UTTAR PRADESH,BAGHPAT,6
250606,UTTAR PRADESH,BAGHPAT,6
250609,UTTAR PRADESH,BAGHPAT,16
250611,UTTAR PRADESH,BAGHPAT,19
250615,UTTAR PRADESH,BAGHPAT,4
250617,UTTAR PRADESH,BAGHPAT,13
250619,UTTAR PRADESH,BAGHPAT,3
250620,UTTAR PRADESH,BAGHPAT,3
250621,UTTAR PRADESH,BAGHPAT,1
250622,UTTAR PRADESH,BAGHPAT,5
250623,UTTAR PRADESH,BAGHPAT,6
250625,UTTAR PRADESH,BAGHPAT,4
250626,UTTAR PRADESH,BAGHPAT,5
271801,UTTAR PRADESH,BAHRAICH,29
271802,UTTAR PRADESH,BAHRAICH,1
271804,UTTAR PRADESH,BAHRAICH,1
271821,UTTAR PRADESH,BAHRAICH,2
271824,UTTAR PRADESH,BAHRAICH,2
271825,UTTAR PRADESH,BAHRAICH,1
271830,UTTAR PRADESH,BAHRAICH,2
271832,UTTAR PRADESH,BAHRAICH,1
271841,UTTAR PRADESH,BAHRAICH,1
271851,UTTAR PRADESH,BAHRAICH,1
271855,UTTAR PRADESH,BAHRAICH,4
271865,UTTAR PRADESH,BAHRAICH,11
271870,UTTAR PRADESH,BAHRAICH,1
271871,UTTAR PRADESH,BAHRAICH,5
271872,UTTAR PRADESH,BAHRAICH,1
271875,UTTAR PRADESH,BAHRAICH,4
271881,UTTAR PRADESH,BAHRAICH,4
271882,UTTAR PRADESH,BAHRAICH,3
271901,UTTAR PRADESH,BAHRAICH,1
271902,UTTAR PRADESH,BAHRAICH,5
271903,UTTAR PRADESH,BAHRAICH,8
290103,UTTAR PRADESH,BAHRAICH,1
221701,UTTAR PRADESH,BALLIA,2
221709,UTTAR PRADESH,BALLIA,4
221711,UTTAR PRADESH,BALLIA,4
221712,UTTAR PRADESH,BALLIA,8
221713,UTTAR PRADESH,BALLIA,4
221715,UTTAR PRADESH,BALLIA,11
221716,UTTAR PRADESH,BALLIA,3
221717,UTTAR PRADESH,BALLIA,3
221719,UTTAR PRADESH,BALLIA,1
227001,UTTAR PRADESH,BALLIA,4
277001,UTTAR PRADESH,BALLIA,28
277121,UTTAR PRADESH,BALLIA,4
277123,UTTAR PRADESH,BALLIA,4
277201,UTTAR PRADESH,BALLIA,3
277202,UTTAR PRADESH,BALLIA,6
277205,UTTAR PRADESH,BALLIA,2
277207,UTTAR PRADESH,BALLIA,3
277208,UTTAR PRADESH,BALLIA,6
277209,UTTAR PRADESH,BALLIA,3
277211,UTTAR PRADESH,BALLIA,2
277216,UTTAR PRADESH,BALLIA,3
277302,UTTAR PRADESH,BALLIA,1
277303,UTTAR PRADESH,BALLIA,5
277304,UTTAR PRADESH,BALLIA,1
277401,UTTAR PRADESH,BALLIA,2
277402,UTTAR PRADESH,BALLIA,1
277503,UTTAR PRADESH,BALLIA,1
277504,UTTAR PRADESH,BALLIA,1
271201,UTTAR PRADESH,BALRAMPUR,22
271205,UTTAR PRADESH,BALRAMPUR,4
271206,UTTAR PRADESH,BALRAMPUR,3
271207,UTTAR PRADESH,BALRAMPUR,1
271208,UTTAR PRADESH,BALRAMPUR,9
271210,UTTAR PRADESH,BALRAMPUR,2
271215,UTTAR PRADESH,BALRAMPUR,2
271306,UTTAR PRADESH,BALRAMPUR,3
271307,UTTAR PRADESH,BALRAMPUR,4
271604,UTTAR PRADESH,BALRAMPUR,14
271605,UTTAR PRADESH,BALRAMPUR,1
271607,UTTAR PRADESH,BALRAMPUR,3
271609,UTTAR PRADESH,BALRAMPUR,1
210001,UTTAR PRADESH,BANDA,27
210120,UTTAR PRADESH,BANDA,2
210121,UTTAR PRADESH,BANDA,5
210125,UTTAR PRADESH,BANDA,2
210126,UTTAR PRADESH,BANDA,3
210128,UTTAR PRADESH,BANDA,4
210129,UTTAR PRADESH,BANDA,5
210201,UTTAR PRADESH,BANDA,8
210202,UTTAR PRADESH,BANDA,2
210203,UTTAR PRADESH,BANDA,4
210294,UTTAR PRADESH,BARA BANKI,1
223005,UTTAR PRADESH,BARA BANKI,1
225001,UTTAR PRADESH,BARA BANKI,32
225003,UTTAR PRADESH,BARA BANKI,7
225119,UTTAR PRADESH,BARA BANKI,1
225120,UTTAR PRADESH,BARA BANKI,1
225121,UTTAR PRADESH,BARA BANKI,5
225122,UTTAR PRADESH,BARA BANKI,1
225123,UTTAR PRADESH,BARA BANKI,1
225124,UTTAR PRADESH,BARA BANKI,5
225125,UTTAR PRADESH,BARA BANKI,2
225126,UTTAR PRADESH,BARA BANKI,3
225201,UTTAR PRADESH,BARA BANKI,2
225202,UTTAR PRADESH,BARA BANKI,1
225204,UTTAR PRADESH,BARA BANKI,3
225205,UTTAR PRADESH,BARA BANKI,2
225206,UTTAR PRADESH,BARA BANKI,3
225207,UTTAR PRADESH,BARA BANKI,7
225208,UTTAR PRADESH,BARA BANKI,1
225301,UTTAR PRADESH,BARA BANKI,9
225302,UTTAR PRADESH,BARA BANKI,6
225304,UTTAR PRADESH,BARA BANKI,2
225305,UTTAR PRADESH,BARA BANKI,6
225403,UTTAR PRADESH,BARA BANKI,3
225405,UTTAR PRADESH,BARA BANKI,1
225409,UTTAR PRADESH,BARA BANKI,5
225412,UTTAR PRADESH,BARA BANKI,2
225413,UTTAR PRADESH,BARA BANKI,2
225414,UTTAR PRADESH,BARA BANKI,4
225415,UTTAR PRADESH,BARA BANKI,7
227301,UTTAR PRADESH,BARA BANKI,6
243001,UTTAR PRADESH,BAREILLY,61
243002,UTTAR PRADESH,BAREILLY,2
243003,UTTAR PRADESH,BAREILLY,5
243004,UTTAR PRADESH,BAREILLY,3
243005,UTTAR PRADESH,BAREILLY,10
243006,UTTAR PRADESH,BAREILLY,13
243122,UTTAR PRADESH,BAREILLY,32
243123,UTTAR PRADESH,BAREILLY,12
243126,UTTAR PRADESH,BAREILLY,1
243201,UTTAR PRADESH,BAREILLY,16
243202,UTTAR PRADESH,BAREILLY,12
243203,UTTAR PRADESH,BAREILLY,4
243204,UTTAR PRADESH,BAREILLY,1
243205,UTTAR PRADESH,BAREILLY,1
243301,UTTAR PRADESH,BAREILLY,8
243302,UTTAR PRADESH,BAREILLY,6
243303,UTTAR PRADESH,BAREILLY,7
243304,UTTAR PRADESH,BAREILLY,1
243401,UTTAR PRADESH,BAREILLY,4
243402,UTTAR PRADESH,BAREILLY,2
243406,UTTAR PRADESH,BAREILLY,2
243407,UTTAR PRADESH,BAREILLY,2
243501,UTTAR PRADESH,BAREILLY,5
243502,UTTAR PRADESH,BAREILLY,10
243503,UTTAR PRADESH,BAREILLY,10
243504,UTTAR PRADESH,BAREILLY,6
243505,UTTAR PRADESH,BAREILLY,6
243506,UTTAR PRADESH,BAREILLY,2
243509,UTTAR PRADESH,BAREILLY,1
262406,UTTAR PRADESH,BAREILLY,6
262407,UTTAR PRADESH,BAREILLY,2
263005,UTTAR PRADESH,BAREILLY,1
242002,UTTAR PRADESH,BASTI,1
272001,UTTAR PRADESH,BASTI,17
272002,UTTAR PRADESH,BASTI,21
272021,UTTAR PRADESH,BASTI,1
272120,UTTAR PRADESH,BASTI,3
272123,UTTAR PRADESH,BASTI,3
272124,UTTAR PRADESH,BASTI,4
272127,UTTAR PRADESH,BASTI,4
272129,UTTAR PRADESH,BASTI,1
272131,UTTAR PRADESH,BASTI,4
272135,UTTAR PRADESH,BASTI,5
272141,UTTAR PRADESH,BASTI,1
272151,UTTAR PRADESH,BASTI,3
272155,UTTAR PRADESH,BASTI,6
272161,UTTAR PRADESH,BASTI,3
272163,UTTAR PRADESH,BASTI,3
272171,UTTAR PRADESH,BASTI,1
272178,UTTAR PRADESH,BASTI,3
272182,UTTAR PRADESH,BASTI,1
272190,UTTAR PRADESH,BASTI,3
272194,UTTAR PRADESH,BASTI,2
272196,UTTAR PRADESH,BASTI,1
272301,UTTAR PRADESH,BASTI,7
272302,UTTAR PRADESH,BASTI,2
246701,UTTAR PRADESH,BIJNOR,33
246721,UTTAR PRADESH,BIJNOR,5
246722,UTTAR PRADESH,BIJNOR,7
246724,UTTAR PRADESH,BIJNOR,2
246725,UTTAR PRADESH,BIJNOR,14
246726,UTTAR PRADESH,BIJNOR,4
246728,UTTAR PRADESH,BIJNOR,2
246729,UTTAR PRADESH,BIJNOR,2
246731,UTTAR PRADESH,BIJNOR,9
246732,UTTAR PRADESH,BIJNOR,1
246733,UTTAR PRADESH,BIJNOR,8
246734,UTTAR PRADESH,BIJNOR,6
246735,UTTAR PRADESH,BIJNOR,3
246745,UTTAR PRADESH,BIJNOR,3
246746,UTTAR PRADESH,BIJNOR,5
246747,UTTAR PRADESH,BIJNOR,4
246748,UTTAR PRADESH,BIJNOR,1
246749,UTTAR PRADESH,BIJNOR,5
246761,UTTAR PRADESH,BIJNOR,21
246762,UTTAR PRADESH,BIJNOR,11
246763,UTTAR PRADESH,BIJNOR,18
246764,UTTAR PRADESH,BIJNOR,2
202520,UTTAR PRADESH,BUDAUN,3
202521,UTTAR PRADESH,BUDAUN,4
202523,UTTAR PRADESH,BUDAUN,2
202524,UTTAR PRADESH,BUDAUN,1
202526,UTTAR PRADESH,BUDAUN,3
243601,UTTAR PRADESH,BUDAUN,31
243621,UTTAR PRADESH,BUDAUN,1
243631,UTTAR PRADESH,BUDAUN,5
243632,UTTAR PRADESH,BUDAUN,2
243633,UTTAR PRADESH,BUDAUN,6
243634,UTTAR PRADESH,BUDAUN,5
243635,UTTAR PRADESH,BUDAUN,6
243636,UTTAR PRADESH,BUDAUN,2
243637,UTTAR PRADESH,BUDAUN,2
243638,UTTAR PRADESH,BUDAUN,10
243639,UTTAR PRADESH,BUDAUN,5
243641,UTTAR PRADESH,BUDAUN,2
243720,UTTAR PRADESH,BUDAUN,4
243725,UTTAR PRADESH,BUDAUN,1
243726,UTTAR PRADESH,BUDAUN,3
202305,UTTAR PRADESH,BULANDSHAHR,2
202389,UTTAR PRADESH,BULANDSHAHR,3
202390,UTTAR PRADESH,BULANDSHAHR,5
202391,UTTAR PRADESH,BULANDSHAHR,1
202392,UTTAR PRADESH,BULANDSHAHR,3
202393,UTTAR PRADESH,BULANDSHAHR,6
202394,UTTAR PRADESH,BULANDSHAHR,4
202395,UTTAR PRADESH,BULANDSHAHR,6
202396,UTTAR PRADESH,BULANDSHAHR,1
202397,UTTAR PRADESH,BULANDSHAHR,1
202398,UTTAR PRADESH,BULANDSHAHR,6
202399,UTTAR PRADESH,BULANDSHAHR,1
203001,UTTAR PRADESH,BULANDSHAHR,40
203002,UTTAR PRADESH,BULANDSHAHR,2
203003,UTTAR PRADESH,BULANDSHAHR,1
203129,UTTAR PRADESH,BULANDSHAHR,2
203131,UTTAR PRADESH,BULANDSHAHR,23
203132,UTTAR PRADESH,BULANDSHAHR,4
203150,UTTAR PRADESH,BULANDSHAHR,1
203203,UTTAR PRADESH,BULANDSHAHR,7
203205,UTTAR PRADESH,BULANDSHAHR,12
203206,UTTAR PRADESH,BULANDSHAHR,1
203389,UTTAR PRADESH,BULANDSHAHR,2
203390,UTTAR PRADESH,BULANDSHAHR,5
203392,UTTAR PRADESH,BULANDSHAHR,2
